ds,yhat,yhat_lower,yhat_upper
2016-10-10,1979.4862302160536,-2245.8624136631993,6234.469114724464
2016-10-11,1361.0316572068566,-2553.432162269269,5444.011574844961
2016-10-13,1647.4092892238314,-2335.521418725316,5915.806845650061
2016-10-14,1904.8029705952633,-2319.1943596766127,6247.009356070639
2016-10-15,1510.1172176658276,-2767.3185654062627,5397.5271348508595
2016-10-16,1705.9988824906948,-2693.2048300916613,5869.891771283479
2016-10-17,1937.4864219261885,-2356.8428122815553,6347.180042095247
2016-10-18,1386.9742666402713,-3089.227381471616,5643.07720080556
2016-10-20,1808.6674611882759,-2323.80445052414,6078.5897999707995
2016-10-21,2131.8002430167726,-2079.438466241813,6087.5748813915625
2016-10-22,1800.5002472583333,-2251.138134209543,5805.479823545188
2016-10-23,2056.6356292725063,-1927.6809411437428,6330.807948482954
2016-10-24,2344.5003557332698,-1347.585977691154,6421.03783196133
2016-10-25,1845.7890525833827,-2102.9620996314925,6117.2416505168
2016-10-27,2354.8405011174245,-1874.8190565197697,6483.25443318244
2016-10-28,2712.4451367251577,-1178.1770132018178,6841.715725758643
2016-10-29,2408.8877187422186,-1662.5336966194757,6337.532005291463
2016-10-30,2685.7047710995553,-1196.6925047139052,7024.296030143477
2016-10-31,2986.9563737926355,-1054.645190924735,7050.597537471017
2016-11-01,2494.2066024181454,-1800.306798252534,6847.588725914805
2016-11-03,2992.9231390463788,-1128.840308373168,6904.0801587910555
2016-11-04,3334.516666007846,-1038.5836744565702,7475.60057533899
2016-11-05,3008.0934818601636,-1433.0048655918097,7110.607214373875
2016-11-06,3255.6058347154767,-906.3141419114272,7509.717442975409
2016-11-07,3521.632078840209,-717.6251513983572,7514.646286884034
2016-11-08,2988.3503202158086,-1192.4476416421394,7217.795174341077
2016-11-09,2162.31372867662,-2038.8667085326879,6227.652563377602
2016-11-10,3392.9633850228092,-569.9855506139826,7407.357767170241
2016-11-11,3682.6039373837098,-549.8431485229049,7846.261267466703
2016-11-12,3302.1316002290278,-713.6847497232014,7634.602906778598
2016-11-13,3494.4237603780266,-621.1645015557035,7637.4144777705405
2016-11-14,3705.001476611795,-514.4477400543391,8062.018005480123
2016-11-15,3116.985399889855,-1016.1692430449826,6970.975933319052
2016-11-16,2237.8531024177955,-2238.946605846877,6322.6990718528905
2016-11-17,3417.9335592044554,-931.2970569478226,7686.339916706183
2016-11-18,3660.36468392373,-500.335973531282,7882.61714135248
2016-11-19,3236.8038037108545,-816.6505874241079,7351.153250706054
2016-11-20,3390.800743191621,-782.7033321232103,7577.609539447236
2016-11-21,3568.445157846574,-409.7183269757327,7739.154008676445
2016-11-22,2953.3092747176443,-1482.784176943673,7229.577267191353
2016-11-23,2053.1939063764953,-2208.6284010486124,6186.099606272711
2016-11-24,3218.6142963572584,-823.535308702785,7528.429612250892
2016-11-25,3452.7517389466557,-666.5126335800012,7803.612258667008
2016-11-26,3027.1611365963454,-985.2144996218099,7414.369082418015
2016-11-27,3185.1443332231656,-1220.7930259332136,7268.725741057371
2016-11-28,3372.4009623994352,-769.816339234888,7604.2745598312895
2016-11-29,2771.9779930215955,-1491.974548289249,6881.990029363323
2016-11-30,1891.0257846797233,-2330.825861602153,6073.069750812191
2016-12-01,3079.2970775987496,-1210.527863179922,6904.897261021644
2016-12-02,3339.114646801499,-1007.0770904798311,7633.344253669186
2016-12-03,2941.097493555105,-1053.1963077445998,7302.686102168975
2016-12-04,3127.555049038122,-1220.2482869882049,7455.676381222367
2016-12-05,3343.1606998565317,-995.3018604194801,7393.0075100527165
2016-12-06,2769.9253305962,-1315.0518207449827,6768.873689189935
2016-12-08,3124.090731526295,-980.6847867325096,7127.707116090408
2016-12-09,3401.669175941501,-1096.5420871781027,7871.653365809897
2016-12-10,3016.5040499454617,-937.4255257653931,7094.5523943005155
2016-12-11,3210.1865994979275,-1161.0710154046849,7534.700441800332
2016-12-12,3426.8022042214484,-866.9051855637676,7671.650854930584
2016-12-13,2847.9211563164044,-1159.1058490849837,6803.5303907465495
2016-12-14,1979.3935685452575,-2116.7899250041155,5916.307024188965
2016-12-15,3169.8838470251067,-1042.0438375711424,7195.659608522434
2016-12-16,3420.869524735629,-435.2102728420672,7837.711521666635
2016-12-17,3002.3934749695727,-1179.8211390195181,7221.676090742076
2016-12-18,3156.478229757794,-992.6211563511221,7076.278343052126
2016-12-19,3327.8130881590214,-932.5263616627633,7344.659491668939
2016-12-20,2698.7342294097652,-1661.1241025063662,6582.7844737424
2016-12-22,2909.3305992328496,-1370.065719360437,6881.567126659821
2016-12-23,3101.3367792486415,-924.5236622985028,7306.171363255762
2016-12-24,2623.2946374382436,-1459.5479869437918,6690.464033840859
2016-12-25,2718.508192555422,-1594.8399655216192,7193.955015308555
2016-12-26,2832.9716959808443,-1427.6419360433276,7287.702519693071
2016-12-27,2150.3186465941153,-1952.9659578856422,6216.469287235709
2016-12-29,2268.6229628941496,-2063.6092219127186,6316.1232305223175
2016-12-30,2424.189442501295,-1822.8549156355532,6563.1927721121865
2016-12-31,1917.5031155261256,-2214.665637999779,6203.82196925411
2017-01-01,1992.6763146217875,-2248.894728636978,6416.614472487997
2017-01-02,2096.33600275664,-1610.4919108355934,6017.7587575297075
2017-01-03,1412.5545834572217,-2424.933368898106,5783.1106347762
2017-01-06,1742.3091372786641,-2499.2628462321923,5944.122367939119
2017-01-07,1273.3137101239963,-2931.829740933024,5335.656096645938
2017-01-08,1394.8169667367474,-2771.1805847419428,5582.075920052255
2017-01-09,1552.600101828936,-2788.5097723844865,5876.1949643068165
2017-01-12,1212.6153435424717,-2939.773773776679,5293.3487942053525
2017-01-13,1470.0580520713943,-2857.9523603617736,5552.632470156461
2017-01-14,1075.795448807859,-2966.745318224972,5599.02008992664
2017-01-15,1271.733454611121,-2632.060617931787,5534.228910753846
2017-01-16,1502.0841620909687,-2745.01753550167,5666.168498403292
2017-01-19,1353.5916996726914,-2777.390462679656,5600.865668693815
2017-01-20,1661.6035946422207,-2674.378868743517,5833.932386187983
2017-01-21,1309.3718036029345,-3046.062521273354,5390.06659008364
2017-01-22,1537.9317989316255,-2820.6163508494324,5780.442347622623
2017-01-23,1790.8414011788625,-2606.2840533258122,5960.8312604645
2017-01-24,1249.18267452584,-3031.230555394402,5637.2881357166525
2017-01-26,1646.676581995869,-2380.7938810782753,5992.988076477302
2017-01-27,1935.2727855995804,-1981.6485065136153,6007.631661115081
2017-01-28,1553.9504969277564,-2738.509695039816,5980.732344911294
2017-01-29,1744.5568035965332,-2439.2097756834482,5876.819114002141
2017-01-30,1951.6788298962563,-2199.272012517444,5994.049005416799
2017-02-02,1636.1953779403727,-2496.273810428887,5545.003536172525
2017-02-03,1861.4219709470262,-2095.696429311829,6031.691978544529
2017-02-04,1416.3564278243052,-2492.088790699633,5722.210825073364
2017-02-05,1544.558381218782,-2790.0320561093968,5705.187832762204
2017-02-06,1692.3097978649837,-2459.030804126357,5922.175698152806
2017-02-09,1232.7636351919914,-2842.5102005488325,5285.817335258514
2017-02-10,1425.9710614892265,-2769.891494932349,5299.197031721097
2017-02-11,958.7800394181829,-3257.9913322785874,5259.653588207341
2017-02-13,1223.1830477265744,-2893.560244383447,5291.2117367209685
2017-02-16,832.7143193349534,-3267.0327531614867,4986.780113416222
2017-02-17,1071.3661557897217,-3247.9154667628104,5427.783513910786
2017-02-18,659.8028644038159,-3489.346188474216,4887.553906075003
2017-02-19,841.4167151240792,-3229.8168232991056,4964.984943337201
2017-02-20,1061.861712544257,-3004.3967848562265,5242.42297947601
2017-02-21,504.00472882148415,-3581.9370701733837,4398.307776244969
2017-02-23,923.2291117158518,-2859.104093150198,4888.927090985604
2017-02-24,1251.4135700921324,-3057.7757649515956,5172.341111194635
2017-02-25,929.2200603239753,-3457.743648410487,5142.1652468362145
2017-02-26,1198.23686231913,-2826.7596761366603,5308.945991701777
2017-02-28,1022.7375092240077,-3087.8433569598856,5259.395796842892
2017-03-02,1576.0200466732836,-2649.8170774044474,5509.028249296357
2017-03-03,1957.3465209228498,-2096.984547399815,6218.88974537149
2017-03-04,1677.5838495761736,-2322.018304928716,5687.88916711142
2017-03-05,1977.512064324178,-2218.84002077071,6346.864967666176
2017-03-06,2300.455569096045,-1786.4398553538658,6299.379522293089
2017-03-07,1827.2848149370034,-2324.5946590214376,5890.333302126412
2017-03-08,1063.219670806417,-3487.3661065877086,5206.546709152127
2017-03-09,2356.36976747296,-1880.7087370689135,6662.132822057962
2017-03-10,2707.736538405434,-1363.9501668240393,6975.814289477056
2017-03-11,2386.9659928052192,-1691.7184643125636,6313.486528028952
2017-03-12,2635.7610477951152,-1731.8863996369025,7054.1993929434175
2017-03-13,2898.5642886928576,-1233.1717166157057,7053.540679174971
2017-03-14,2357.5316312574464,-1870.4940887733446,7003.775649314487
2017-03-16,2733.514285699044,-1518.5364136213286,6855.0836446589665
2017-03-17,3002.7516410956828,-1139.478742783312,7174.821491617021
2017-03-18,2598.278937645063,-1759.8290999596738,6504.962528359265
2017-03-19,2763.407238378224,-1475.5772395156473,6998.612626079237
2017-03-20,2944.1425900242125,-1250.1855888712405,7023.353810897104
2017-03-21,2324.125299819956,-2000.550122923355,6229.129188071057
2017-03-23,2556.7430456786883,-1749.908340510124,6822.865433905985
2017-03-24,2763.904312958498,-1542.9153075447955,6617.66496980141
2017-03-25,2305.0024810982986,-2017.911230175828,6465.971137368805
2017-03-26,2424.035341325976,-1633.8305665208313,6565.270593407712
2017-03-27,2567.4863546163665,-1624.8542930927397,6686.617991254438
2017-03-28,1919.259226595068,-2285.321081074422,5958.748690993569
2017-03-29,987.4185654577564,-3151.7655246500735,5285.785438710976
2017-03-30,2122.6733207506018,-1929.2881692284611,6578.260311361712
2017-03-31,2328.328981053791,-1835.9488894241003,6386.871051552329
2017-04-01,1875.9986242466161,-2267.1534779816316,6220.28199515212
2017-04-02,2008.9824864725545,-1993.7690965514396,5839.683682031452
2017-04-03,2172.9275204082205,-1911.287847955945,6178.963040486408
2017-04-04,1550.7877694625981,-2779.798967289456,5455.68997349623
2017-04-06,1818.961099753714,-2137.7567343936007,5937.672251495488
2017-04-07,2061.080705492412,-2119.898065369734,6275.80276372493
2017-04-08,1646.4512530155453,-2474.877151023804,5913.310990198183
2017-04-09,1817.2914678949808,-2306.0958998898623,5839.8683699555295
2017-04-10,2018.2257763716898,-2100.768124838276,6325.228752207781
2017-04-11,1431.269223759414,-2766.013564947303,5569.98291257445
2017-04-12,562.6176345126664,-3449.5986276011927,4813.446192530694
2017-04-13,1761.178450181219,-2760.4558467756137,6156.882983227476
2017-04-14,2028.56704347024,-2331.7588199905804,6110.2961708277235
2017-04-15,1634.8575334367572,-2307.8610080219296,6119.917266224791
2017-04-16,1821.9968368505602,-2586.9981878963085,5943.749782787488
2017-04-17,2034.4926547842674,-1807.280718496428,6414.666827844852
2017-04-20,1784.7769365062918,-2191.324640063746,5840.291496814373
2017-04-21,2046.5304471625373,-1895.2239771160266,6431.50700873389
2017-04-22,1643.9574355417121,-2783.8966714023763,5726.443557163234
2017-04-23,1819.629138406849,-2323.2456653087274,6224.971310855205
2017-04-24,2018.7404478607853,-2333.221924752089,6073.932661636243
2017-04-25,1424.0695808601326,-2813.3676913584072,5724.062381283299
2017-04-26,542.7383502171399,-3595.639093629262,4817.977149861195
2017-04-27,1724.7094122471167,-2101.7476584052856,5784.636725459465
2017-04-28,1972.7463080868001,-2107.7929857706094,6145.5988735202955
2017-04-29,1558.1263931620229,-2464.219918733717,5699.570046519952
2017-04-30,1724.016479794965,-2261.126300558948,6001.2574234006315
2017-05-01,1916.122972238112,-2165.744914264433,6041.57033794949
2017-05-02,1317.6377676299726,-2844.0670762730424,5318.591219585108
2017-05-03,435.9878733650537,-3738.360996856151,4746.503292189909
2017-05-04,1621.3253472860051,-2601.6313348808194,5671.847535082309
2017-05-05,1876.48351121282,-1928.5879935141252,6208.804209177775
2017-05-06,1472.6895659816819,-2795.8351979516856,5726.85827903115
2017-05-07,1652.943368200757,-2471.3207759527636,5705.683622220257
2017-05-08,1862.673988102306,-2248.4086992045904,5745.458287342766
2017-05-09,1284.6950735422893,-3031.8546399463335,5524.171066945012
2017-05-11,1636.099510234717,-2069.0479735828794,5543.306355741401
2017-05-12,1917.3278545443043,-2071.625457744679,6018.780768548574
2017-05-13,1540.2395372493493,-2755.9817145037678,5765.018392779704
2017-05-14,1747.1734288803327,-2304.6786647139593,5983.7993026449485
2017-05-15,1982.8948098551368,-2416.0676099587513,6272.804519039169
2017-05-16,1429.5693395154503,-2415.0713810670172,5731.179255095834
2017-05-18,1823.8616097256279,-2338.450019175959,6100.184597140557
2017-05-19,2122.261341603348,-2336.273976743989,6535.888059803026
2017-05-20,1758.908856047418,-2553.451533544638,5795.44828833272
2017-05-21,1975.8105991385996,-2023.042479396502,6191.166636943281
2017-05-22,2217.495720463851,-1971.2836411627125,6985.313302564188
2017-05-23,1665.9950606606194,-2543.9202398679186,6033.558048717145
2017-05-25,2051.4973649192266,-2186.0038006662435,6006.64676596804
2017-05-26,2339.5241025840833,-1922.1836634950594,6683.447783270555
2017-05-27,1962.1335036119428,-2599.6606181391808,6153.5150627305975
2017-05-28,2161.6797429701605,-2053.7699113722624,6660.0066776446
2017-05-29,2383.113294100927,-1771.110794400645,6683.18295358754
2017-05-30,1808.9474119658407,-2080.6877385830626,6017.3374355794995
2017-06-01,2144.0291480221376,-2191.034528626477,6236.693206103275
2017-06-02,2405.4414829636544,-1805.0839472412656,6600.798419258615
2017-06-03,2001.273901656466,-2269.778804149274,6039.740357228066
2017-06-04,2174.447546318794,-2057.285965024171,6640.772831907433
2017-06-05,2370.4520005354952,-2102.1538607153484,6617.129094392817
2017-06-06,1772.2986160421367,-2693.3026665136945,6123.647489001596
2017-06-08,2065.449295651,-2086.616989094795,6210.671497257007
2017-06-09,2309.6134627391884,-2092.371166296163,6181.020812401588
2017-06-10,1891.016572931141,-2248.8229726266964,6018.301480533348
2017-06-11,2052.7368026198083,-2058.0463369452123,6340.530012217522
2017-06-12,2240.340299254582,-1933.7060660838085,6669.28835255174
2017-06-13,1636.835738768245,-2275.691514427714,5849.844483382785
2017-06-15,1928.0489900122361,-1989.0532888785935,6238.4369656738245
2017-06-16,2175.265913657358,-1944.84917178621,6202.015781229359
2017-06-17,1762.0655609001408,-2429.473313221734,5779.401550845908
2017-06-18,1931.2151660936029,-2077.2626614505994,6365.353010187002
2017-06-19,2127.9363774399376,-1826.5176704649539,6267.1580750281555
2017-06-20,1534.8712392590155,-2864.6541767312083,5740.472475322011
2017-06-21,658.8534457485482,-3574.1932234234896,4437.952733706262
2017-06-22,1849.4207824755779,-2233.255496422082,6313.536625339048
2017-06-24,1707.6115860648474,-2464.813828280383,6015.440498838454
2017-06-25,1888.3294415709745,-2404.0625311613367,6128.322007255802
2017-06-26,2095.8966175066794,-2290.575651716356,6157.283754438766
2017-06-27,1512.727435245924,-2728.9593054668385,5514.965027205227
2017-06-29,1843.557549248043,-2494.625599662227,5991.251495193779
2017-06-30,2109.1159404238274,-2096.0561347626576,6551.925943640135
2017-07-01,1712.7699451221054,-2600.2027319771864,5701.518308272804
2017-07-02,1897.0043278742999,-2278.3958910821925,6470.832052770848
2017-07-03,2106.8427694443467,-1907.0710891098615,6264.315440471745
2017-07-05,657.7242906505328,-3658.071547034255,4849.164513245152
2017-07-06,1855.1587560078644,-2118.085423720382,5891.899602906515
2017-07-07,2119.4596770900275,-2005.5309547703748,6226.1828954575
2017-07-08,1721.448880928981,-2555.8268175890753,5888.705856196338
2017-07-09,1903.8172774511722,-2348.263241508781,6074.207948355247
2017-07-10,2111.7884354706794,-2090.2836012296393,6187.413744655135
2017-07-11,1528.0777740857843,-2819.183662274212,5685.960744140701
2017-07-12,659.6549906970372,-3624.58387043773,4733.180167206549
2017-07-13,1856.2460276183258,-2313.4309233633,6103.161148002985
2017-07-14,2120.3002549898574,-2136.2947080300128,6159.566996231534
2017-07-15,1722.71276312678,-2656.9846674577916,6057.226377361012
2017-07-16,1906.2113314252476,-2133.997239037424,5898.554778436675
2017-07-17,2116.019545806344,-1840.1742788387996,6324.6467573986265
2017-07-18,1534.8169896284376,-2500.1968127710056,5678.838654740639
2017-07-20,1869.7077398427687,-2264.922574410303,6043.912316013878
2017-07-21,2137.7534828954426,-2115.943116076343,6070.983654676001
2017-07-22,1744.393557311079,-2252.4034068675383,6118.142053566482
2017-07-23,1932.2005709154396,-2449.775793612275,6221.618966324753
2017-07-24,2146.2377920971394,-2333.7317790467073,6400.61496263846
2017-07-25,1569.0268100212297,-2726.8535836231504,5453.695371940289
2017-07-26,707.319857869215,-3045.7637865322863,4909.019011229606
2017-07-27,1910.6127379289853,-2349.3814678459617,6150.324592419632
2017-07-28,2181.1236272396186,-1924.8531341862677,6215.515565878568
2017-07-29,1789.5272353459418,-2425.0112062098847,5787.763342003549
2017-07-30,1978.3534504878232,-2317.846676403037,5914.625726045943
2017-07-31,2192.6615203971182,-2175.406497751655,6308.662266587774
2017-08-01,1615.0102851090037,-2191.452298907842,5877.655896157198
2017-08-03,1953.9432106290608,-2276.37056425215,6252.585659849754
2017-08-04,2222.5251662335136,-2022.0680422934695,6672.41015621678
2017-08-05,1828.851221071113,-2282.6505006503585,5770.560139530986
2017-08-06,2015.6824811884214,-1923.2258006746076,5993.227403177347
2017-08-07,2228.335630554263,-2075.8433704469317,6620.422131727461
2017-08-10,1989.5040818705872,-2237.971469803763,6349.493377511514
2017-08-11,2260.621919897324,-1940.6362454719754,6701.304695990968
2017-08-12,1871.2264412508202,-2443.634591676381,5995.78908014456
2017-08-13,2064.3190191173476,-2116.360824773629,6184.24973761139
2017-08-14,2285.4216899089347,-1767.542248743583,6420.455013801566
2017-08-15,1717.5318351547644,-2740.312034960443,5891.711052217306
2017-08-16,867.880044670186,-2928.757639261701,5166.577907640114
2017-08-17,2086.4274886198345,-2041.4246389207287,6165.113953969681
2017-08-18,2375.828507835364,-2071.7208373669673,6555.048861794197
2017-08-19,2007.1483540088661,-2317.038493682582,6220.973122022585
2017-08-20,2223.245692641743,-1873.4750928014564,6488.584854264095
2017-08-21,2469.431393986833,-1592.4332703182108,6746.711030574466
2017-08-22,1928.4245974760895,-2229.8453049009236,6127.122476067308
2017-08-23,1107.1136872140773,-2706.4203965400347,5279.005157485179
2017-08-24,2355.0584561017035,-1840.561637003094,6655.4416718873
2017-08-25,2674.4590739038545,-1605.0909841459534,6779.236408945419
2017-08-26,2335.88165520363,-1956.7066597801327,6361.496624492409
2017-08-27,2581.649866936658,-1395.6008056707894,7062.123607918377
2017-08-28,2856.5138947437613,-1278.8575856706277,7184.557483415291
2017-08-29,2342.6175207273745,-1927.0394146579938,6456.530920240522
2017-08-31,2816.4636214303755,-1299.1460130929356,6671.216252252846
2017-09-01,3154.847667869244,-1007.3197296837723,7178.227517764247
2017-09-02,2831.4726743633873,-997.4964144549159,7347.634825476123
2017-09-03,3088.1897813604965,-912.1030568192393,7475.480060153146
2017-09-04,3369.3308757257337,-975.5360458526056,7461.135424409791
2017-09-05,2856.6851648823244,-1129.2595113164907,7115.300343231262
2017-09-07,3316.902189354249,-867.8569451089476,7397.282709048564
2017-09-08,3640.0837803491627,-598.6494152206526,8120.18939060212
2017-09-09,3295.8437617118307,-923.9015455711758,7416.933993372828
2017-09-10,3526.092757949349,-728.1358938680398,8228.554500005223
2017-09-11,3775.312975929936,-334.2349612811119,7903.140941253446
2017-09-12,3225.5335277826252,-1033.710612455285,7684.61691209153
2017-09-13,2383.1084133999598,-1731.6127970158382,6733.8791981754475
2017-09-14,3597.233078649897,-596.0738199324055,7864.840832861171
2017-09-15,3869.9248617453477,-391.38559152627187,7945.834765032121
2017-09-16,3471.7568852934346,-722.0482399384995,7409.715879123034
2017-09-17,3645.2546638434897,-521.0398671857865,7632.004987993086
2017-09-18,3835.5666473504198,-348.4296204409727,7717.626447154087
2017-09-19,3225.4294256098265,-1008.6802725954706,7261.784726948644
2017-09-20,2321.9350203250356,-1415.5232969217727,6615.637983605372
2017-09-21,3475.0363849980504,-669.8788482043337,7679.574201588082
2017-09-22,3687.516626724943,-456.45489116957606,8290.10285158069
2017-09-23,3230.711702149209,-924.3104593801006,7589.030655619401
2017-09-24,3347.8960413611494,-953.316714633468,7382.167432448351
2017-09-25,3484.9424897525278,-620.7459272180789,7889.5942567558195
2017-09-26,2825.2774455290346,-1306.0247408656292,6911.477728493206
2017-09-28,2989.5725862311465,-1144.3638987931831,7233.270492055796
2017-09-29,3167.394926073353,-895.3573786853933,7580.771659480166
2017-09-30,2681.9074601339858,-1503.6251170363364,6889.98063310537
2017-10-01,2776.777405229942,-994.3249633000798,6807.773674047334
2017-10-02,2898.192678504331,-1408.5407361511393,7312.727805826222
2017-10-03,2229.813309554917,-2044.3114869574895,6687.294233669022
2017-10-04,1279.5266547545484,-2750.6950710627457,5154.73843862722
2017-10-05,2397.9426355603046,-1908.8451421294417,6806.947815389082
2017-10-06,2588.3545852409534,-1748.2612162416096,6880.573502271535
2017-10-07,2122.455498381433,-1705.1250424705174,6437.862821773495
2017-10-08,2243.7191533145938,-1980.57933309978,6516.458384448793
2017-10-09,2398.057491936177,-1834.991143805936,6683.71593938811
2017-10-10,1768.7751102958227,-2707.469202777675,5972.097295588087
2017-10-12,2031.825387846183,-2166.082627443833,5883.414674402428
2017-10-13,2276.992223088894,-1897.2018513508133,6492.034311979631
2017-10-14,1869.8953958448478,-2265.744986412247,6189.577392144817
2017-10-15,2053.3297919315064,-2257.414003317534,6270.819370894673
2017-10-16,2272.483526343923,-2101.621409491305,6501.075840985188
2017-10-17,1709.9005025699676,-2345.03424654933,5781.202875608052
2017-10-19,2108.826503588353,-2007.231778132255,6432.25820288496
2017-10-20,2421.544015128186,-1923.7983250426767,7041.995575176968
2017-10-21,2080.6499479230583,-2146.8229788000513,6436.522201565806
2017-10-22,2328.132544399537,-1840.86728569952,6422.446772629216
2017-10-23,2608.394318130765,-1480.0494723266781,6857.738317386521
2017-10-24,2103.2251438971643,-1755.9554145334637,6201.030227222902
2017-10-26,2603.1008974691226,-1808.1365947442393,6990.18795590861
2017-10-27,2958.097718871147,-1289.0463222642268,7333.6177356037915
2017-10-28,2653.2951862010736,-1537.9117080628762,6656.391915632283
2017-10-29,2930.237446903735,-1412.415514918257,7301.422459787345
2017-10-30,3232.9719685009854,-835.2461281509019,7664.110845664681
2017-10-31,2743.029727674372,-1448.631709145901,6973.9977865249375
2017-11-01,1966.209373370292,-2288.705004355456,5963.218806790333
2017-11-02,3251.101184582504,-755.1017152594895,7162.940898383903
2017-11-03,3599.075996489477,-545.4866106042355,7809.649764854071
2017-11-04,3280.0284736050335,-996.6863992906902,7061.986528329136
2017-11-05,3535.7837850030846,-567.4790902514596,7718.056694533183
2017-11-06,3810.7786573168523,-560.356040354139,7926.182373811339
2017-11-07,3287.0372629899925,-852.9849668572654,7352.558914521623
2017-11-08,2470.9490879952937,-1595.211870361704,6904.605346732459
2017-11-09,3711.78461084236,-307.49808965371915,7776.52296198836
2017-11-10,4011.674021924633,-213.60335237074705,8324.520749365256
2017-11-11,3641.338463447589,-383.58077258322436,7846.76991219655
2017-11-12,3843.4829939484052,-321.74943324547587,8228.56449786758
2017-11-13,4063.4624489766848,-402.77878796702066,8350.357748456969
2017-11-14,3484.240896712684,-920.501800747725,7742.938858553984
2017-11-15,2613.152116355806,-1437.2009361666346,6839.851075021643
2017-11-16,3800.3972528771646,-226.7069952028511,7814.229906548406
2017-11-17,4049.0052311448244,-3.2756771950878845,8052.730694683143
2017-11-18,3630.5457891780234,-275.45017117324426,7910.082704366807
2017-11-19,3788.504731423759,-688.5670965205275,8437.639010025998
2017-11-20,3968.9329788661325,-7.786658416062477,8489.269938115844
2017-11-21,3355.390518799807,-691.9837728028348,7309.092285720452
2017-11-22,2455.693074635109,-1799.1184876622171,6714.581592467559
2017-11-23,3620.3980199647085,-403.4193950890359,7733.55709729889
2017-11-24,3852.755458298532,-17.248385646076855,8366.799499622039
2017-11-25,3424.414624266611,-708.4371150754698,7816.829825989961
2017-11-26,3578.795451529455,-375.5289736557747,7849.061690458543
2017-11-27,3761.737068419266,-454.25072688848417,8271.634770717217
2017-11-28,3156.444440870605,-990.0059683517396,7387.0776928909
2017-11-29,2270.241026586848,-1411.4613639422837,6264.294983357704
2017-11-30,3453.063930773985,-588.1816048352929,7664.596062248341
2017-12-01,3707.4273714967876,-124.3888556017155,8191.866874828679
2017-12-02,3304.1444170496834,-991.2907274642555,7335.714171621228
2017-12-03,3485.7165692909884,-619.1705112258597,7797.764180629601
2017-12-04,3697.002608374759,-804.3440969230813,7801.524761610855
2017-12-05,3120.1875048449606,-959.7453880083194,7325.6670013821495
2017-12-06,2261.558789287578,-2005.994824509158,6442.758947699919
2017-12-07,3470.026345863969,-634.5097568461808,7763.793123470833
2017-12-08,3747.1108750790772,-472.02710584360614,7805.187499169941
2017-12-09,3362.690399627185,-1008.0572603408833,7771.365422680822
2017-12-10,3558.4137868757653,-534.167345155489,7901.716731881199
2017-12-11,3778.392106057152,-885.9925119813022,7999.3421592584
2017-12-13,2341.6102431515474,-2029.437477857394,6208.12853539044
2017-12-14,3539.2479714041056,-621.3860371120528,7996.414558326067
2017-12-15,3798.4710308674826,-376.4559640648711,8202.362813353082
2017-12-16,3389.1838200665516,-650.1432171160277,7496.4453842396
2017-12-17,3553.242306146639,-745.1929065192787,7719.5834191379
2017-12-18,3735.144524981731,-941.4381874654717,7708.141642398127
2017-12-19,3117.0147600172577,-1217.56895153132,7147.431984636875
2017-12-20,2205.38827204276,-2119.764575044849,6106.168305547662
2017-12-21,3349.732184835175,-903.6166763446984,7598.780291839292
2017-12-22,3552.4275802446655,-458.81357450233946,7603.842329490119
2017-12-23,3084.502163696767,-1011.77774234043,7050.2182978332585
2017-12-24,3189.022644224057,-703.7137094475231,7353.215328186304
2017-12-25,3311.75800156917,-832.4542223519911,7517.043982628835
2017-12-26,2636.134400600515,-1854.044352964302,6678.261870463308
2017-12-27,1669.989300889825,-2410.4229055390983,5804.479920804778
2017-12-28,2764.0610897058264,-1275.4744136045147,6908.10343741255
2017-12-29,2921.9400458158607,-1109.3179716831628,7036.353300156216
2017-12-30,2415.770760802176,-1767.357048485422,6665.736945198491
2017-12-31,2489.6159208281183,-1447.4816923928072,6645.145775674899
2018-01-01,2590.093353715142,-1560.6672620684938,6865.167501766987
2018-01-02,1901.3077886613244,-2430.582199980244,6107.817447690158
2018-01-03,931.5854999655717,-3245.7909376243406,4989.63186615616
2018-01-04,2031.9487061667348,-1816.007028647738,6136.186476353397
2018-01-05,2206.0559795168324,-1647.9747384499726,6478.603986984453
2018-01-06,1725.899131652714,-2445.8533983635966,5775.118908940298
2018-01-07,1835.166698517024,-2603.7863801572125,5955.138168241606
2018-01-08,1979.8860231926676,-1922.143941034184,5962.030217363659
2018-01-09,1343.365346848691,-2701.434470187989,5533.013521235262
2018-01-10,432.9439100894274,-3475.9605867776504,4701.2967611492795
2018-01-11,1598.4866371867583,-2515.785535680965,5810.252066758872
2018-01-12,1842.349235003515,-2147.142543754638,5841.44630793536
2018-01-13,1435.1036339033585,-2427.8094575128766,5808.906682143973
2018-01-14,1618.933251555125,-2425.377985812378,5811.906375557225
2018-01-15,1838.3093474020297,-2549.9198647045623,5907.389327728827
2018-01-16,1274.969075255766,-2812.359933486094,5331.454454579014
2018-01-17,434.70238120699764,-3737.8041997651785,4706.687891217742
2018-01-18,1665.8834325068706,-2668.830026619909,6016.181191427891
2018-01-19,1969.4715125322305,-2572.6621081391445,6051.998722557245
2018-01-20,1614.7704250462616,-2462.701828548113,5918.135545619518
2018-01-21,1842.8550394879078,-2259.1257496416997,6087.077705161261
2018-01-22,2097.2754522828186,-1733.4622863244588,6185.7337168952845
